SourceCountry,TargetCountry,Type,Total,Coal,Oil,NaturalGas,Electricity
ISL,USA,Import,11.5058995,2.8626,8.6432999,0,0
THA,AUS,Export,11.5521444,0.0004012,11.55143,0.0003133,0
PRK,CHN,Import,11.5572705,2.6328115,8.7573428,0,0.1671156
KEN,ZAF,Import,11.5948902,11.4462,0.1456344,0.0030551,0
NOR,POL,Import,11.616,9.0618,2.5542,0,0
MOZ,NLD,Export,11.6296049,4.2921001,7.3375051,0,0
HUN,DEU,Export,11.6417495,1.479,10.1627499,0,0
TGO,BFA,Export,11.6612383,0,11.6612386,0,0
BFA,TGO,Import,11.6612383,0,11.6612386,0,0
CIV,COL,Import,11.6764908,0,11.6764903,0,0
LBY,ESP,Import,11.7313997,0,11.7313998,0,0
BGR,GIB,Export,11.755222,0,11.7552217,0,0
SRB,KAZ,Import,11.7861489,0.1808957,10.3978032,1.20745,0
MLT,CHN,Import,11.8746266,0,11.8746268,0,0
EST,DNK,Export,11.9294167,0.0376462,11.89177,0,0
GHA,PRT,Export,11.9484314,0,11.9484309,0,0
LVA,BEL,Export,11.9857357,1.2486357,10.7370998,0,0
MLT,ESP,Export,11.9931402,0,11.9931403,0,0
BHR,CHN,Import,12.0842813,0.042642,12.0416391,0,0
IRL,USA,Import,12.0935383,0.0004383,12.0930999,0,0
GIN,IND,Export,12.1114593,0,12.1114592,0,0
NOR,BEL,Import,12.13231,0.493,11.63931,0,0
CHE,NLD,Export,12.151678,0.0033786,12.1482998,0,0
PAK,ARE,Export,12.2864732,0,12.2864675,0.0000063,0
FIN,FRA,Export,12.3440343,0.0012341,12.3427998,0,0
LTU,FRA,Export,12.3642614,0.1608615,12.2033998,0,0
PRT,MAR,Export,12.4239258,0.0644921,12.3594336,0,0
LUX,NLD,Import,12.5368003,1.8065,10.7302998,0,0
BGD,CHN,Import,12.5427476,0.0882289,12.4545184,0,0
ABW,CHN,Export,12.5833032,0,12.5833036,0,0
GHA,BEL,Import,12.6174648,0,12.6174649,0,0
LVA,FRA,Export,12.6780529,0.372653,12.3053998,0,0
TJK,KAZ,Import,12.7475343,0.004795,12.7427392,0,0
ETH,SAU,Export,12.7701012,0,12.7701015,0,0
SAU,ETH,Import,12.7701012,0,12.7701015,0,0
TGO,GBR,Import,12.7889644,0,12.7889644,0,0
NZL,JPN,Export,12.8010127,12.8010002,0.0000128,0,0
PER,JPN,Export,12.8923996,0,8.8923999,4,0
MAR,ESP,Export,12.9119427,0,12.9119429,0,0
ARG,BHS,Export,12.950356,0,12.950356,0,0
BHS,ARG,Import,12.950356,0,12.950356,0,0
GUY,VEN,Import,12.9541632,0,12.9541635,0,0
BHS,USA,Export,13.0889298,0,13.0889302,0,0
OMN,TUR,Import,13.178752,0.0000052,13.1787469,0,0
HRV,KAZ,Import,13.2971837,0.3140763,12.9831076,0,0
PRY,USA,Import,13.3093468,0.0000001,13.3093465,0,0
ALB,ESP,Export,13.340926,0.0000195,13.3409061,0,0
ZMB,KWT,Import,13.345749,0,13.345749,0,0
BHR,SAU,Export,13.354838,0.0001805,13.3546578,0,0
SAU,BHR,Import,13.354838,0.0001805,13.3546578,0,0
BHS,MEX,Export,13.3859,0,13.3858998,0,0
MMR,MYS,Import,13.5295007,0,13.5295006,0,0
SEN,ZAF,Import,13.5721605,13.107306,0.4648538,0,0
COG,FRA,Export,13.5883612,0,13.5883604,0.0000014,0
ARG,IND,Export,13.5923108,0,13.5923111,0,0
MEX,IDN,Import,13.6027812,0,0.0027814,13.6,0
NZL,CHN,Export,13.6125614,5.1706001,8.441961,0,0
SVK,USA,Import,13.6445,13.4787002,0.1658,0,0
TUN,CHE,Export,13.65261,0,13.6526103,0,0
TUR,ITA,Export,13.6651295,0,13.6651299,0,0
DZA,FRA,Import,13.6805069,0.0015069,13.6789998,0,0
EST,USA,Export,13.7271224,0.0132328,13.7138898,0,0
SVN,USA,Import,13.7304996,4.6937001,9.0367999,0,0
MDG,ZAF,Import,13.7711729,13.5277236,0.2434488,0,0
AND,TZA,Export,13.816704,0,13.8167036,0,0
TZA,AND,Import,13.816704,0,13.8167036,0,0
SLV,GTM,Import,13.8241536,0,9.6877358,0,4.136418
GTM,SLV,Export,13.8241536,0,9.6877358,0,4.136418
JOR,BEL,Import,13.8732216,0.00005,13.8731721,0,0
SAU,TUR,Import,13.9062508,0.0000506,13.9061998,0,0
TUR,SAU,Export,13.9062508,0.0000506,13.9061998,0,0
TUN,DEU,Export,13.9101706,0,13.9101704,0,0
LVA,DNK,Export,14.0708332,0.1525434,13.91829,0,0
URY,AGO,Import,14.1196227,0,14.119623,0,0
MRT,NLD,Import,14.1299917,0,14.129992,0,0
VNM,AUS,Import,14.1310802,13.0138002,1.11728,0,0
YEM,ZAF,Import,14.1373245,14.1356277,0.0016969,0,0
BWA,NAM,Import,14.1411308,0,2.7619179,0.0283767,11.350836
NAM,BWA,Export,14.1411308,0,2.7619179,0.0283767,11.350836
MOZ,ARE,Import,14.1453486,0,14.1453481,0,0
LVA,KAZ,Import,14.2370939,0.0574825,14.179611,0,0
YEM,NLD,Import,14.3549819,0,14.3549821,0,0
LSO,ZAF,Import,14.6035948,0.8921637,9.1973563,0.226335,4.2877404
ARG,CHN,Export,14.613162,0.0000763,14.613086,0,0
BHR,SGP,Export,14.634537,0,14.6345367,0,0
ALB,ITA,Export,14.6690724,0,14.6690722,0,0
ECU,NLD,Import,14.6772961,0.00048,14.6768164,0,0
HUN,SVK,Export,14.7315507,0.174,14.3592,0.19475,0.0036
SVK,HUN,Import,14.7315507,0.174,14.3592,0.19475,0.0036
MAR,POL,Import,14.8098007,14.7588002,0.051,0,0
FIN,DNK,Export,14.9005824,0.0236224,14.8769598,0,0
GUY,TTO,Import,14.9107098,0,14.9107093,0,0
MMR,CHN,Import,14.9450363,1.3201093,12.9204247,0.0007677,0.7037352
GNQ,ESP,Export,14.9877002,0,14.9877004,0,0
COL,TTO,Import,15.0157998,0,15.0158001,0,0
GUY,SUR,Import,15.0442762,0,15.044276,0,0
SUR,GUY,Export,15.0442762,0,15.044276,0,0
JOR,TUR,Import,15.0510807,0.0331864,15.0178942,0,0
TUR,JOR,Export,15.0510807,0.0331864,15.0178942,0,0
AUT,CZE,Export,15.078273,0.029,13.2392998,0.8559732,0.954
CZE,AUT,Import,15.078273,0.029,13.2392998,0.8559732,0.954
LKA,CHN,Import,15.1212626,0.0257745,15.0954879,0,0
JOR,EGY,Import,15.1704484,0.0749346,0.0541322,11.8018502,3.239532
EST,BEL,Export,15.2396052,0.9247047,14.3149003,0,0
FIN,CAN,Import,15.2719002,15.0349002,0.237,0,0
THA,USA,Export,15.3565225,0.0014425,15.3550804,0.0000001,0
EST,GBR,Export,15.4099855,0.1325552,15.2774305,0,0
DNK,FRA,Export,15.4629786,0.0237913,15.4381603,0.0010266,0
TUN,GRC,Import,15.5858002,0,15.5857998,0,0
BLR,POL,Export,15.6111995,0.0502,15.5609999,0,0
LCA,USA,Import,15.6516465,0.0217577,15.6298884,0,0
AUT,SVK,Export,15.7413018,0.0347254,15.6707998,0.0357763,0
SVK,AUT,Import,15.7413018,0.0347254,15.6707998,0.0357763,0
BLR,LVA,Export,15.7489091,0.1267016,15.6051649,0,0.0170424
LVA,BLR,Import,15.7489091,0.1267016,15.6051649,0,0.0170424
MEX,SAU,Import,15.7508997,0,15.7508997,0,0
SYC,ARE,Import,15.7817498,0.0003565,15.7813812,0.000012,0
VNM,IDN,Export,15.9028357,4.7209782,11.1818569,0,0
AGO,MYS,Import,15.9248773,0,15.9248775,0,0
NAM,ZAF,Import,16.0074404,0.0718748,10.9921709,0.545945,4.3974504
ISR,ESP,Export,16.0256,0,16.0255998,0,0
MOZ,DEU,Export,16.061695,16.0616946,0,0,0
GHA,USA,Import,16.0665825,0.2112947,15.8552881,0,0
NZL,KWT,Import,16.0850504,0,16.0850505,0,0
HRV,ITA,Export,16.1193155,0.1757,0.8049,14.6841503,0.4545648
BEN,BFA,Export,16.1389732,0,16.1389729,0,0
BFA,BEN,Import,16.1389732,0,16.1389729,0,0
FJI,KOR,Import,16.2153923,0,16.215392,0,0
KHM,IDN,Import,16.3485993,16.2223565,0.0030298,0.1232124,0
BGR,USA,Import,16.392706,0.0002065,16.3925,0,0
SVK,GBR,Import,16.5063762,0.0000002,7.3763617,9.1300145,0
ECU,KOR,Export,16.5834609,0,16.5834605,0,0
BRN,ITA,Export,16.6203003,0,0,16.6203007,0
LBN,ROU,Import,16.6285732,0,16.6285736,0,0
ROU,LBN,Export,16.6285732,0,16.6285736,0,0
POL,SVK,Import,16.7845366,0.0358065,16.7271298,0,0.0216
SVK,POL,Export,16.7845366,0.0358065,16.7271298,0,0.0216
PAK,MYS,Import,16.825346,0,16.8253457,0,0
PYF,SGP,Import,16.8349839,0,16.8349838,0,0
SAU,RUS,Import,16.8600248,0,16.8600247,0,0
BRB,TTO,Import,16.8672911,0,16.8672907,0,0
COG,KOR,Export,16.9912504,0,16.9912505,0,0
CIV,CAN,Export,16.9988393,0,16.998839,0,0
BRN,MYS,Export,17.0069699,0.00003,3.9669395,13.04,0
FIN,GBR,Import,17.0202808,1.9157,15.1045804,0,0
ARG,BOL,Export,17.0233457,0.0003795,17.0229663,0,0
BOL,ARG,Import,17.0233457,0.0003795,17.0229663,0,0
ARM,IRN,Import,17.0434171,0.0017578,1.9404792,14.9178503,0.18333
IRN,ARM,Export,17.0434171,0.0017578,1.9404792,14.9178503,0.18333
TGO,NOR,Import,17.0690591,0,17.0690588,0,0
MLT,IND,Import,17.087361,0,17.0873612,0,0
GEO,ROU,Import,17.1323279,0.4119366,16.7203915,0,0
ROU,GEO,Export,17.1323279,0.4119366,16.7203915,0,0
BRN,MYS,Import,17.2021801,0.001131,17.2010492,0,0
GTM,USA,Export,17.2638638,0,17.2638598,0.0000035,0
GNQ,ZAF,Export,17.2800532,0,17.280054,0,0
CMR,NOR,Export,17.35373,0,17.3537305,0,0
CMR,ITA,Export,17.35373,0,17.3537305,0,0
NOR,CMR,Import,17.35373,0,17.3537305,0,0
CIV,DEU,Export,17.3699994,0,17.3699994,0,0
CHE,FRA,Export,17.3950116,0.0000001,4.1467999,1.9946111,11.2536
LBN,BEL,Import,17.4147174,0,17.4147169,0,0
PER,COL,Import,17.4342533,8.6547821,8.7794707,0,0
OMN,ARE,Import,17.6091566,0.0394617,17.513473,0.0002778,0.055944
MEX,COL,Import,17.686741,15.8809002,1.80584,0,0
DNK,BEL,Export,17.7188372,0.0990771,17.6197599,0,0
TUN,FRA,Import,17.7692631,0.0034634,17.7657998,0,0
MRT,DZA,Import,17.7713111,0,0.5268984,17.2444127,0
DNK,NGA,Import,17.8521395,0,17.8521405,0,0
IRL,NLD,Import,17.9424358,0.9789,16.9052998,0,0.0582372
NAM,THA,Export,18.001748,0,18.0017482,0,0
POL,USA,Import,18.11695,17.0429003,1.07405,0,0
MHL,CHN,Import,18.1783962,0,18.1783966,0,0
HUN,USA,Import,18.2718116,18.2477003,0.0241106,0,0
HUN,ROU,Import,18.3527711,0.0098182,8.2301999,5.5443524,4.5684
ROU,HUN,Export,18.3527711,0.0098182,8.2301999,5.5443524,4.5684
RUS,AZE,Import,18.3621222,0,10.0678686,7.7900002,0.504252
BGD,MYS,Import,18.4538051,0,18.4538044,0,0
TCD,JPN,Export,18.464514,0,18.4645143,0,0
IRL,NGA,Import,18.4864809,0,18.4864806,0,0
UKR,GRC,Export,18.4866099,3.2128,15.2738104,0,0
BIH,SRB,Export,18.4979579,12.1330253,2.2761332,0.0000949,4.0887036
SRB,BIH,Import,18.4979579,12.1330253,2.2761332,0.0000949,4.0887036
ABW,BRA,Import,18.5540772,0,18.5540767,0,0
CUW,NIC,Export,18.5970934,0,18.5970925,0,0
NIC,CUW,Import,18.5970934,0,18.5970925,0,0
MLT,EGY,Import,18.6343076,0,18.6343077,0,0
EGY,MLT,Export,18.6343076,0,18.6343077,0,0
VNM,AZE,Import,18.6397942,0,18.6397946,0,0
LUX,FRA,Import,18.756393,0.0128279,14.7185998,0.0001655,4.0248
SEN,BEL,Import,18.7926405,0.002334,18.7903072,0,0
LBY,GRC,Import,18.8405105,0,18.8405097,0,0
LKA,RUS,Import,18.886656,18.0013237,0.8853325,0,0
JAM,USA,Export,18.895829,0,18.721031,0,0.174798
LTU,POL,Export,18.9258199,0.1004,18.82542,0,0
POL,LTU,Import,18.9258199,0.1004,18.82542,0,0
PNG,AUS,Import,19.1083807,0,19.1075905,0.0007905,0
KWT,NGA,Import,19.1200379,0.0000371,0,19.12,0
HRV,AZE,Import,19.1291003,0,19.129101,0,0
SVK,UKR,Import,19.1588065,13.4584002,1.5698764,3.9073318,0.2232
UKR,SVK,Export,19.1588065,13.4584002,1.5698764,3.9073318,0.2232
UZB,KAZ,Import,19.3078211,8.6563232,8.3740266,0,2.2774716
LCA,COL,Import,19.3209549,0,19.3209554,0,0
MDV,ARE,Import,19.3895444,0.0000689,19.3894755,0,0
CZE,ITA,Export,19.4755359,0.029,0.237,0.0586086,19.1509272
ARG,CHL,Export,19.4788332,0.1534544,17.7511701,1.558,0.0162108
CHL,ARG,Import,19.4788332,0.1534544,17.7511701,1.558,0.0162108
MMR,THA,Import,19.5286323,0.0011856,19.1355229,0.0000023,0.3919212
THA,MMR,Export,19.5286323,0.0011856,19.1355229,0.0000023,0.3919212
HUN,IRQ,Import,19.6194796,0,19.6192306,0.0002488,0
COL,PER,Import,19.693099,0.0001141,19.692984,0,0
PER,COL,Export,19.693099,0.0001141,19.692984,0,0
PNG,CHN,Export,19.6946698,0,4.4946691,15.2,0
PRT,BEL,Export,19.7644268,0.0002277,19.7641997,0,0
CIV,BFA,Export,19.7658788,0,13.5557643,0.000272,6.2098416
BFA,CIV,Import,19.7658788,0,13.5557643,0.000272,6.2098416
DOM,COL,Import,19.8643241,18.2809929,1.5833318,0,0
TGO,IND,Import,19.995564,0,19.9955646,0,0
KEN,ZMB,Export,20.0277299,0,20.0277303,0,0
ZMB,KEN,Import,20.0277299,0,20.0277303,0,0
BGR,GRC,Export,20.1397002,0.364,7.2332999,0,12.5424
IRN,ITA,Export,20.2082611,0,20.2082606,0,0
BGR,GRC,Import,20.2393068,0.0024703,19.7120997,0,0.524736
BLR,LTU,Export,20.4060611,0.6007197,17.6107383,0,2.1946032
LTU,BLR,Import,20.4060611,0.6007197,17.6107383,0,2.1946032
GAB,ITA,Export,20.4348109,0,20.4348106,0,0
MUS,ZAF,Import,20.4565627,19.3707765,1.0857868,0,0
CYP,UKR,Import,20.4792074,0.158574,20.3206344,0,0
UKR,CYP,Export,20.4792074,0.158574,20.3206344,0,0
BRN,NZL,Export,20.6160507,0,20.6160506,0,0
NZL,BRN,Import,20.6160507,0,20.6160506,0,0
SVK,GBR,Export,20.9150075,0,0.0395,20.8755069,0
JPN,GBR,Export,20.9230991,16.53,4.3930999,0,0
BLR,SGP,Export,21.0380616,0,21.0380623,0,0
MLT,ITA,Export,21.1170693,0,21.1170701,0,0
DNK,KOR,Export,21.3797294,0.0001292,21.3795997,0,0
ROU,SRB,Export,21.3861786,0.6388336,9.3739625,0,11.3733828
SRB,ROU,Import,21.3861786,0.6388336,9.3739625,0,11.3733828
ALB,ITA,Import,21.451518,0.003872,21.447646,0,0
CIV,NGA,Export,21.5149998,0,21.5149989,0,0
NGA,CIV,Import,21.5149998,0,21.5149989,0,0
NCL,AUS,Import,21.6599757,20.8675028,0.7924735,0.0000005,0
AZE,IRN,Import,21.6989614,0,0.0057047,21.4225004,0.270756
IRN,AZE,Export,21.6989614,0,0.0057047,21.4225004,0.270756
AUT,HRV,Export,21.7727017,0.0325508,0.4345,21.3056504,0
HRV,AUT,Import,21.7727017,0.0325508,0.4345,21.3056504,0
ISL,NOR,Import,21.9471995,0,21.9471996,0,0
BGD,IND,Import,21.9596329,13.8361345,8.1234899,0.0000084,0
ROU,UKR,Export,22.0017766,0.0002114,22.0015656,0,0
UKR,ROU,Import,22.0017766,0.0002114,22.0015656,0,0
GRC,SGP,Export,22.0194202,0.0010209,22.0183996,0,0
KWT,EGY,Import,22.0363059,0.5510162,21.4852889,0,0
EGY,KWT,Export,22.0363059,0.5510162,21.4852889,0,0
IRL,SWE,Import,22.0928,0,22.0927996,0,0
LTU,GBR,Export,22.1471007,0.0107014,22.1363996,0,0
DZA,RUS,Import,22.2307574,0,22.2307575,0,0
SEN,GBR,Import,22.3554048,0,22.3554044,0,0
AFG,PAK,Export,22.4226304,22.4221572,0.000474,0,0
PAK,AFG,Import,22.4226304,22.4221572,0.000474,0,0
VNM,RUS,Import,22.4417096,6.8805492,15.5611599,0,0
TKM,ITA,Export,22.4737608,0,22.4737607,0,0
NZL,RUS,Import,22.5643848,0.0000035,22.5643807,0,0
DZA,GBR,Import,22.7248906,0.0003,22.7245912,0,0
MOZ,SGP,Export,22.7607224,22.7607228,0.0000001,0,0
ROU,USA,Import,22.7609006,9.2870001,13.4738999,0,0
ARG,COL,Import,22.7729121,21.1961649,1.576747,0,0
SVN,RUS,Import,22.8327916,0.0502,12.0766998,10.7058905,0
CZE,HUN,Export,22.8389581,13.6302002,9.1537999,0,0.0549576
HUN,CZE,Import,22.8389581,13.6302002,9.1537999,0,0.0549576
PRY,BRA,Import,22.8429373,0.013524,22.8294137,0,0
TTO,RUS,Import,22.8442255,0,22.8442249,0,0
VNM,USA,Export,22.9268603,0,22.9268607,0,0
COG,USA,Export,23.0877491,0,23.0877501,0,0
OMN,ZAF,Export,23.0908273,0,23.0908282,0,0
NZL,MYS,Import,23.28482,0.01044,23.2743807,0,0
ECU,ESP,Import,23.4196439,0.00023,23.4194131,0,0
HRV,SVN,Export,23.4590454,0.0153834,8.4979999,0.4880605,14.4576
SVN,HRV,Import,23.4590454,0.0153834,8.4979999,0.4880605,14.4576
CUW,COL,Import,23.5411988,0,23.5411978,0,0
DOM,MEX,Import,23.6057006,0,23.6057,0,0
EST,LTU,Import,23.6299612,0.0371692,23.5789996,0.0137931,0
LTU,EST,Export,23.6299612,0.0371692,23.5789996,0.0137931,0
MDA,ROU,Import,23.7335224,0.0283305,23.705191,0,0
ROU,MDA,Export,23.7335224,0.0283305,23.705191,0,0
LVA,LTU,Export,23.7980938,0.4945583,22.7676111,0,0.5359248
LTU,LVA,Import,23.7980938,0.4945583,22.7676111,0,0.5359248
NZL,QAT,Import,23.9236813,0,23.9236807,0,0
TUN,ESP,Import,23.9872737,0.0079737,23.9792998,0,0
TUN,USA,Import,23.9929999,0,23.9929998,0,0
YEM,MYS,Export,24.1401733,0,8.1401727,16,0
JOR,ARE,Import,24.1601249,0,24.1601106,0.0000135,0
BHR,KOR,Export,24.2649006,0,24.2648996,0,0
EGY,KOR,Export,24.2847007,0,20.7646997,3.52,0
EST,LVA,Export,24.3314094,0.2034903,1.12392,0,23.004
LVA,EST,Import,24.3314094,0.2034903,1.12392,0,23.004
CHL,AGO,Import,24.3767808,0,24.3767807,0,0
CHL,AUS,Import,24.4020613,20.9585003,3.4435601,0,0
UZB,RUS,Import,24.4700631,0.5249767,23.9450871,0,0
LKA,OMN,Import,24.6095933,0,24.6095936,0,0
OMN,LKA,Export,24.6095933,0,24.6095936,0,0
NOR,USA,Import,24.6642995,4.3581001,20.3061998,0,0
COG,PRT,Export,24.6950011,0,24.6950007,0,0
NZL,IND,Export,25.0346803,25.0247004,0.0099803,0,0
PNG,SGP,Import,25.0664653,0,25.066465,0,0
LVA,ESP,Export,25.0671698,2.2793,22.7878706,0,0
EGY,GBR,Export,25.0895032,0.004752,25.0847507,0,0
TTO,CAN,Export,25.1451494,0,2.9451501,22.2,0
ROU,POL,Import,25.2792996,19.5757,5.7036,0,0
HUN,SRB,Export,25.3987512,0.928,19.2702997,0.74005,4.4604
SRB,HUN,Import,25.3987512,0.928,19.2702997,0.74005,4.4604
MEX,JPN,Export,25.4835098,0,25.4835106,0,0
PER,BRA,Export,25.5116882,0.0017121,25.5099768,0,0
OMN,SGP,Export,25.5338148,0,25.5338141,0,0
GEO,RUS,Import,25.696512,5.6310027,7.4678308,9.8358005,2.7618804
YEM,IND,Import,26.0708024,0.0000251,26.0707769,0,0
TUN,GBR,Export,26.244905,0,26.2449007,0.0000032,0
GRC,EGY,Export,26.3437988,0,26.3437997,0,0
PHL,THA,Export,26.3842529,9.4252577,16.9589959,0,0
TUR,ESP,Export,26.391636,0.0000162,26.3916196,0,0
LUX,NOR,Import,26.441218,0,0,26.441219,0
CHL,CAN,Import,26.4780308,6.8774001,19.6006306,0,0
AUT,CHE,Export,26.5777357,0.0037355,5.6291999,0,20.9448
YEM,IND,Export,26.5882644,0,6.5482637,20.04,0
MEX,ITA,Export,26.5969705,0,26.5969708,0,0
ZAF,IRQ,Import,26.5990144,0,26.5990139,0,0
ARE,TUR,Import,26.6535055,0,26.6535047,0,0
TUR,ARE,Export,26.6535055,0,26.6535047,0,0
GIB,SWE,Import,26.6556314,0,26.6556308,0,0
SWE,GIB,Export,26.6556314,0,26.6556308,0,0
NIC,VEN,Import,26.7754721,0,26.7754723,0,0
IRL,LBY,Import,26.7782103,0,26.7782108,0,0
MAR,UKR,Import,26.9401477,26.1493698,0.7907774,0,0
UKR,MAR,Export,26.9401477,26.1493698,0.7907774,0,0
UKR,IND,Export,26.9576847,26.6574906,0.3001947,0,0
CHE,AZE,Import,26.9594501,0,26.9594508,0,0
MDG,ARE,Import,27.0241874,0,27.0241872,0,0
GNQ,NLD,Export,27.09538,0,27.0953808,0,0
TJK,RUS,Import,27.1595131,0.0332048,27.1263085,0,0
MAR,NLD,Import,27.1782851,0.0165855,27.1616996,0,0
CHE,BEL,Import,27.218178,0.03,27.1848996,0.0032792,0
MEX,BEL,Export,27.2651407,0,27.2651408,0,0
HUN,FRA,Import,27.5220378,0.0044365,0.2526,27.2650005,0
PAK,IDN,Import,27.6176097,27.608378,0.0092318,0,0
ISR,GRC,Export,27.7229998,0,27.7230003,0,0
NZL,SAU,Import,27.7750313,0,27.7750308,0,0
CYP,FRA,Import,27.9542989,0,27.9542995,0,0
SRB,MKD,Import,27.9989166,0,4.7595441,0,23.2393716
MKD,SRB,Export,27.9989166,0,4.7595441,0,23.2393716
PHL,KOR,Export,28.315732,0.0022518,28.3134806,0,0
SVN,ITA,Export,28.3170632,0.0073114,9.5072998,0.006851,18.7956
VNM,MYS,Import,28.3960033,6.6200873,21.7759152,0,0
PRT,FRA,Export,28.5351199,0.0007204,28.5343995,0,0
OMN,ARE,Export,28.5756334,0,28.3416578,0.2339768,0
ARE,OMN,Import,28.5756334,0,28.3416578,0.2339768,0
PER,NGA,Import,28.700416,0,28.700417,0,0
MAR,BRA,Export,28.7029125,0,28.7029116,0,0
SVK,DEU,Export,28.7194112,0.145,9.4237999,19.1506122,0
NOR,RUS,Import,28.7289405,5.1368,23.2105399,0,0.3816
DNK,GBR,Import,28.7314575,0.0003968,28.7310602,0,0
MLT,ITA,Import,28.739326,0.005127,28.7341995,0,0
JAM,TTO,Import,28.780417,0,28.7804162,0,0
TTO,JAM,Export,28.780417,0,28.7804162,0,0
FIN,NLD,Import,28.8134001,0.5293,28.2840996,0,0
GAB,ESP,Export,28.9984,0,28.9984009,0,0
AGO,SGP,Import,29.0958541,0,29.0958549,0,0
DNK,QAT,Import,29.1841004,0,29.1840995,0,0
CMR,CHN,Export,29.210026,0,29.2100258,0,0
GRC,FRA,Import,29.2823982,0.0002681,29.2820201,0.0001106,0
DNK,NLD,Import,29.3540004,1.2884,28.0655996,0,0
PRT,NLD,Export,29.4784184,0.0087882,29.4696298,0,0
MLT,KOR,Export,29.6097997,0,29.6097995,0,0
EGY,ARE,Import,29.624062,0.0002332,29.6238281,0,0
FIN,CAN,Export,29.6525005,0,29.6525,0,0
KEN,MYS,Import,29.693569,0,29.6935681,0,0
MYS,KEN,Export,29.693569,0,29.6935681,0,0
CZE,NOR,Import,29.7148129,0,0.0003246,29.7144888,0
KHM,THA,Import,29.7337324,0.0002536,27.4930076,0,2.2404708
THA,KHM,Export,29.7337324,0.0002536,27.4930076,0,2.2404708
VNM,KWT,Import,29.7356145,0,29.7356153,0,0
ARG,PRY,Import,29.7856389,0,0.048369,0,29.7372708
PRY,ARG,Export,29.7856389,0,0.048369,0,29.7372708
JOR,RUS,Import,29.8643681,11.5941051,18.2702631,0,0
ROU,TUR,Export,29.8904003,0,29.8903995,0,0
DNK,POL,Import,29.9753001,10.4955001,19.4797997,0,0
POL,DNK,Export,29.9753001,10.4955001,19.4797997,0,0
KHM,SGP,Import,30.0134339,0.00009,30.0133443,0,0
FIN,LVA,Export,30.0240957,0.0004972,30.0235995,0,0
LVA,FIN,Import,30.0240957,0.0004972,30.0235995,0,0
GIB,NLD,Import,30.0741202,0,30.0741208,0,0
ARG,ESP,Import,30.0769997,0,0.237,29.84,0
EST,KOR,Export,30.088833,0.1006326,29.9881995,0,0
TUN,ITA,Export,30.1683814,0.0000204,30.1683606,0,0
URY,NGA,Import,30.2266143,0,30.2266134,0,0
EGY,DZA,Import,30.3413924,0,30.3413926,0,0
FJI,SGP,Import,30.4666972,0,30.4666966,0,0
BHR,ARE,Export,30.5608602,0.0000226,30.5608385,0,0
ARE,BHR,Import,30.5608602,0.0000226,30.5608385,0,0
BIH,HRV,Import,30.6617999,0.3170566,27.3486591,0,2.9960856
HRV,BIH,Export,30.6617999,0.3170566,27.3486591,0,2.9960856
POL,AUS,Import,30.7224023,30.7224005,0.0000011,0,0
BHS,IND,Export,30.912383,0,30.9123832,0,0
FIN,USA,Import,30.9353206,16.8170003,14.1183198,0,0
NCL,SGP,Import,31.0325719,0,31.0325711,0,0
FIN,BEL,Export,31.1689994,0.319,30.8499997,0,0
HRV,BEL,Import,31.1995003,0,0.0395,31.1600006,0
LKA,IDN,Import,31.2088269,22.6746751,8.5341512,0,0
MEX,CAN,Import,31.2426947,4.0528001,24.5413996,2.6484948,0
ARG,PRY,Export,31.2943862,0.004205,31.2901803,0,0
PRY,ARG,Import,31.2943862,0.004205,31.2901803,0,0
LBN,ITA,Import,31.4229924,0.0071926,31.4157995,0,0
URY,VEN,Import,31.5166802,0,31.5166805,0,0
GIB,PRT,Import,31.7459231,0,31.7459239,0,0
PRT,GIB,Export,31.7459231,0,31.7459239,0,0
SVN,AUT,Export,32.0189604,0,20.5364997,9.7040617,1.7784
LBN,FRA,Import,32.1971732,0.0006736,32.1964995,0,0
BHR,JPN,Export,32.2585989,0,32.2585995,0,0
CHE,DEU,Export,32.3815793,0.0055288,12.5039998,0.0000498,19.872
CYP,GRC,Import,32.4140626,0.145964,32.2680995,0,0
GRC,CYP,Export,32.4140626,0.145964,32.2680995,0,0
PAK,SGP,Import,32.5220168,0,32.5220159,0,0
PHL,SGP,Export,32.5232701,0,32.5232677,0.0000026,0
DZA,ITA,Import,32.85837,0.013961,32.8444097,0,0
SWE,ESP,Export,32.9207992,0,32.9207995,0,0
CUW,BRA,Export,32.9642148,0,32.9642156,0,0
CYP,ISR,Import,33.1335066,0,33.1335074,0,0
ISR,CYP,Export,33.1335066,0,33.1335074,0,0
TUN,RUS,Import,33.1524567,0,33.1524575,0,0
FIN,USA,Export,33.1753411,0.0223215,33.1530195,0,0
KHM,VNM,Import,33.3756539,0,27.4532185,0.0468393,5.875596
VNM,KHM,Export,33.3756539,0,27.4532185,0.0468393,5.875596
GRC,TUR,Import,33.4742979,0.0109462,1.932,24.6553505,6.876
TUR,GRC,Export,33.4742979,0.0109462,1.932,24.6553505,6.876
BRN,THA,Export,33.5162225,0,33.516222,0,0
BRN,AUS,Export,33.5294013,0,33.529401,0,0
BRN,IDN,Export,33.6393236,0,33.6393239,0,0
POL,NOR,Import,33.63934,5.7479001,24.2355807,3.6558599,0
BGR,ROU,Import,33.6986112,0.6596338,29.7863655,0,3.2526108
