Country,Time,Time_unit,Deaths_old,Deaths_2020,Deaths_2021,Deaths_2022
United Kingdom,14,week,11679,18565,10401,12278
United Kingdom,15,week,11916.6,20929,10474,11305
United Kingdom,16,week,11848,24691,11358,12196
United Kingdom,17,week,11842.6,24303,11023,14074
United Kingdom,18,week,11310.8,20058,9210,11315
United Kingdom,19,week,10884.6,14428,11566,13614
United Kingdom,20,week,11546.4,16390,11221,13046
United Kingdom,21,week,11276.4,13839,10991,12289
United Kingdom,22,week,9445.8,11268,9115,7893
United Kingdom,23,week,11321.8,12106,11619,13291
United Kingdom,24,week,10700.2,11302,10826,12328
United Kingdom,25,week,10696.2,10694,10064,12294
United Kingdom,26,week,10601.6,10282,10175,11841
United Kingdom,27,week,10480.4,10412,11137,11649
United Kingdom,28,week,10508.4,9942,11055,11948
United Kingdom,29,week,10356.4,10096,11176,12456
United Kingdom,30,week,10309.4,10160,11583,12547
United Kingdom,31,week,10305,10262,11602,12159
United Kingdom,32,week,10359.8,10236,11802,11794
United Kingdom,33,week,10343.2,10598,11527,12477
United Kingdom,34,week,10431.2,10990,11696,12343
United Kingdom,35,week,9469.8,10365,10317,10202
United Kingdom,36,week,10428.6,9023,12542,12196
United Kingdom,37,week,10608.4,11176,12642,12141
United Kingdom,38,week,10545,10796,12263,10028
United Kingdom,39,week,10706.4,10890,12145,12509
United Kingdom,40,week,10887.8,11469,12505,12814
United Kingdom,41,week,11184.4,11374,12859,13271
United Kingdom,42,week,11221.6,11946,12944,13512
United Kingdom,43,week,11092.2,12317,12649,12874
United Kingdom,44,week,11250.4,12517,13219,13446
United Kingdom,45,week,11725.4,13448,13791,13141
United Kingdom,46,week,11800.8,13998,13755,13256
United Kingdom,47,week,11817,14291,13166,13114
United Kingdom,48,week,11798.4,14133,13370,12884
United Kingdom,49,week,12154.8,13986,13624,13355
United Kingdom,50,week,12323.8,13942,14122,14070
United Kingdom,51,week,13155.6,14658,14697,16552
United Kingdom,52,week,9229.6,13035,9805,10953
United Kingdom,53,week,8773,11580,,
United States,1,week,48124.4,60161,87068,79805
United States,2,week,60962.2,60731,87413,85064
United States,3,week,59833.2,59358,83675,85643
United States,4,week,58714,59157,79197,85064
United States,5,week,58060.2,58829,76512,81181
United States,6,week,58332.4,59476,71513,77096
United States,7,week,57820.4,58810,69513,70840
United States,8,week,57177.8,58907,66739,66022
United States,9,week,56854,59330,63696,64450
United States,10,week,57187.4,59692,61859,61838
United States,11,week,56237,58667,60371,60558
United States,12,week,55886.8,59212,60811,58580
United States,13,week,54997.2,63020,58699,58040
United States,14,week,54935,72287,60994,57786
United States,15,week,54465.4,79088,59145,57816
United States,16,week,53627,76801,60254,56759
United States,17,week,52772.4,73907,59831,57368
United States,18,week,52741.4,69294,59010,57555
United States,19,week,52152.2,66811,58466,57977
United States,20,week,51664.2,64479,58755,57769
United States,21,week,51195.8,61623,57336,57182
United States,22,week,51003.6,59680,57457,57681
United States,23,week,51217.4,58907,57155,58147
United States,24,week,51010.2,58024,57239,57908
United States,25,week,50778.6,57994,56924,58415
United States,26,week,50614.6,58504,57524,58222
United States,27,week,50904.6,59816,57213,58271
United States,28,week,50455,61940,57210,58560
United States,29,week,50293.4,63173,58433,59895
United States,30,week,50032,64242,60313,58880
United States,31,week,50174.6,64232,63795,59313
United States,32,week,50287.8,63713,67043,58733
United States,33,week,49968.6,63640,69955,58556
United States,34,week,49907.2,62560,72182,58385
United States,35,week,50255.4,61103,73519,58202
United States,36,week,50497.8,60246,73737,58791
United States,37,week,50738.6,59660,73312,58346
United States,38,week,50778,59737,72182,58843
United States,39,week,51021.4,60610,71346,58646
United States,40,week,51563,59802,69133,59655
United States,41,week,52032.6,61775,67547,59807
United States,42,week,52280.4,60638,67062,60176
United States,43,week,52687.4,62184,66477,60125
United States,44,week,52822.6,63425,66620,61136
United States,45,week,53362.6,67586,67460,61115
United States,46,week,53809,68821,66960,61733
United States,47,week,54047.4,71670,67967,64670
United States,48,week,54319.2,73298,70180,65832
United States,49,week,55317.6,77421,72143,67100
United States,50,week,56321.6,82003,71333,66438
United States,51,week,56538.2,82930,72320,67967
United States,52,week,57333.6,84367,74432,70159
United States,53,week,52633,87029,,
Uruguay,1,month,2580,2546,3074,3766
Uruguay,2,month,2287.2,2427,2541,3650
Uruguay,3,month,2563,2601,3065,3026
Uruguay,4,month,2494.8,2511,4442,2891
Uruguay,5,month,2893.8,2718,4792,3305
Uruguay,6,month,3228.6,2707,4448,3967
Uruguay,7,month,3486,3162,3713,3795
Uruguay,8,month,3314.2,2952,3379,3425
Uruguay,9,month,3043.4,2866,2949,2976
Uruguay,10,month,2797,2721,2959,2992
Uruguay,11,month,2573.6,2568,2785,2676
Uruguay,12,month,2608,2859,3021,2857
Uzbekistan,1,month,10178.8,11136,11921,11848
Uzbekistan,2,month,13366.4,13693,14702,14612
Uzbekistan,3,month,13461.4,12633,13603,13951
Uzbekistan,4,month,13018,11613,12432,12762
Uzbekistan,5,month,12893.4,11792,12440,12847
Uzbekistan,6,month,12162,13787,14629,14817
Uzbekistan,7,month,13731.8,17345,17670,17269
Uzbekistan,8,month,12252.8,20706,21208,18771
Uzbekistan,9,month,10857.2,13161,13456,13351
Uzbekistan,10,month,11917.8,15629,13701,13602
Uzbekistan,11,month,12830.4,14204,12981,12850
Uzbekistan,12,month,18736.4,19938,15797,15395
World,1,month,4916180.707,5171872.677,5948533.334,
World,2,month,4798482.786,4678191.383,5212351.323,
World,3,month,4733272.276,4558346.126,5247161.584,
World,4,month,4606363.208,4373583.722,5449535.347,
World,5,month,4538082.683,4550824.967,6292974.391,
World,6,month,4493302.114,4834794.337,6052086.866,
World,7,month,4520769.817,5091435.165,5603542.993,
World,8,month,4511999.154,5129163.228,5403895.871,
World,9,month,4500232.075,5100236.645,5135214.173,
World,10,month,4603783.707,5268776.924,5270247.136,
World,11,month,4724173.935,5535403.574,5353576.403,
World,12,month,4919237.723,5860448.829,5542372.844,
