country,type,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
South Korea,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.7,2.9,5.7,7.7,9.2,11.1,16.4,26.3,41,53.2,74.1,96.7,134.4,182.5,205.5
Sri Lanka,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.5,0.8,2.2,3.1,4.7,6.2,7.2
Taiwan,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.6,1.6,3.2,5.2,8.2,10.7,16,25.8,38.1,57.4,74.6
Thailand,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.6,0.9,4.9,12.3,18.9,23.1,32.5,43.5,43.2,48.8,48.8,49.4
Vietnam,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,49.8,102.7,242.8
World,solar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.1,0.1,2.8,4.1,5.4,5,5.9,6.4,6.8,7.4,8,8.6,9.6,11.3,15.1,18.9,23.5,30.8,43.2,59,79.6,128.4,211.9,338.8,651.3,1002.3,1359.9,1915,2469.6,3157,4267.9,5488.4,6680.1,8000.8,9726.2
Canada,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0.6,0.7,0.7,0.7,1.7,2.8,3.5,4.3,7.2,9.8,16.2,25.3,30.6,38.3,66.8,87.2,101.2,111.7,109.4,125,261.4,298.1,301.9,315.7,312,337,330.8
Mexico,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,2.5,2.6,6,12.4,16.4,36.4,41.1,62.7,84.8,100,101.7,124.7,158.7,186.3,196.9
USA,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,22.7,30,31.7,31,32.3,37.1,34,34.8,35.4,32.5,48.3,60.1,72,109.9,118,148.2,185.5,275.1,354.2,565.7,750.3,955.3,1205.5,1404.1,1663.4,1789.5,1867.6,2209.7,2461,2623.3,2836.1,3227.4,3613.6
Argentina,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.4,0.4,0.5,0.8,0.8,0.8,0.7,0.7,0.6,0.4,0.4,0.3,0.3,3.7,4.4,6,5.8,5.3,5.9,13.5,47.4,89,121.9
Brazil,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.4,0.6,0.6,0.6,1,2.4,6.7,12,12.4,21.7,26.9,49.8,64.5,119.1,209.7,322.7,406,461.7,531.3,539.4,680.9
Chile,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.8,3.3,3.4,4,5.3,14.1,20.5,23.6,34.7,34.2,46.5,53,89.3
Colombia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.6,0.5,0.5,0.6,0.4,0.4,0.5,0.6,0.7,0.7,0.5,0,0.4,0.6,0.1,0.6
Ecuador,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.8,1,0.8,0.7,0.8,0.8,0.7,0.6
Peru,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.8,10.3,10.3,14.3,15.7,17.2,17
Trinidad & Tobago,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venezuela,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.1,0.7,0.9,0.9,0.9,0.8,0.8,0.8
Austria,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,0.5,0.7,1.8,2.1,3.8,9.6,13.7,18,20.7,20.3,19.6,20.6,19.2,24.3,30.9,37.5,46.9,50.4,63,57.4,70.7,64.2,63.6
Belgium,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.6,0.9,1.5,2.3,3.7,5,6.4,10,12.9,23,27.2,36,45,54,52.2,62.4,72.1,92.5,120.7,111.9
Bulgaria,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,1.2,2.4,6.8,8.6,12.1,13.5,13,14.1,13.7,14.4,12.6,12.5,14,13.5
Croatia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.4,0.5,1.4,2,3.2,5.1,7.1,7.7,9.8,11.5,12.7,13.9,16.3,19.5
Cyprus,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.1,1.8,2.3,1.8,2.2,2.2,2,2.1,2.3,2.3,2.3
Czech Republic,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.5,1.3,2.5,2.9,3.4,3.9,4.1,4.7,4.6,5.6,4.8,5.7,5.8,6.6,6.6,5.7
Denmark,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.3,0.4,0.5,1.3,1.9,3.1,4.6,6.5,7.9,9.7,11,12.1,12.5,13.1,20.6,30,32.2,45.1,45.5,51.2,58.1,68.3,68.2,62.6,73,70.1,67.6,78,97.1,101.4,109.1,127.6,137,123.2,141.6,132.4,153.3,154.4,151
Estonia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.8,0.9,1.3,2,2.8,3.7,4.3,5.2,5.9,6.9,5.7,6.9,6.1,6.5,8,7
Finland,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.2,0.5,0.8,0.7,0.7,1,1.2,1.7,1.6,1.9,2.6,2.8,2.9,4.8,4.9,7.6,10.8,22.8,29.9,46.4,56.2,57.8,75.8,77.4
France,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.4,0.5,1.4,2.8,4.1,6.2,9.9,22.4,41.4,57.6,79.5,99.4,119.7,149.1,157.5,168.2,207,205.4,235.1,271.7,328.5,375.8,348.2
Germany,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.3,0.8,1.1,2.9,6.4,9.7,16,21.6,31.6,47.8,58.8,101.1,111,166,199.3,269.9,286.3,320.9,412.3,418.7,396.3,385.2,495.1,510.1,517.4,570.5,781.6,770.3,1012.6,1047.2,1194.7,1249,1108.7
Greece,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.5,0.4,0.4,0.4,0.4,0.8,1.7,4.8,8,6.8,10.7,11.6,13.1,17.4,18.5,22.7,25.6,27.1,32.9,38,40.6,36,44.8,49.6,53,60,69,88,98.6
Hungary,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,1.1,2.1,3.3,5.3,6.2,7.6,7,6.4,6.7,6.6,7.3,5.8,6.9,6.2,6.1
Iceland,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1
Ireland,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0.1,0.5,1.8,2,2.6,3.5,4.1,4.7,6.8,11.5,16.6,19.9,24.4,29.7,28.1,43.5,39.6,44.6,50.1,63.7,59.3,71.3,82.3,95.1,109.2,91.5
Italy,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,1.3,2.5,4.3,6,12.5,14.8,15.2,19.2,24.2,30.4,41.1,49.2,65.8,91.2,97.9,132.3,146.2,148,143.9,170.5,170,168.7,190.1,175.9,194.2
Latvia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.7,1.1,1.2,1,1.4,1.3,1.4,1.2,1.5,1.7,1.3
Lithuania,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.1,1.3,1.6,2.2,4.7,5.3,5.9,6.2,7.9,10.9,13.1,10.9,14.2,14.7,12.8
Luxembourg,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0.3,0.3,0.3,0.4,0.5,0.6,0.7,0.6,0.6,0.6,0.6,0.8,0.8,0.8,1,1,2.2,2.4,2.7,3.3,3.2
Netherlands,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.9,1.6,1.9,2.5,3.4,4.7,5.1,6.8,6.9,8.8,8.7,9.9,13.8,19.4,21.3,28,35,43.1,46.1,39.9,50.7,49.2,55.2,56.5,73.2,78.7,101.3,100.5,109.2,145,168.6
North Macedonia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1.2,1.1,1.1,0.9,1,1.1,1
Norway,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.3,0.4,2.3,2.7,5.2,6.5,9.1,9.2,9.8,8.8,12.7,15.3,18.5,21.6,24.4,20.4,27.3,36.9,52.4,93.7,110.8
Poland,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.6,1.3,1.5,1.4,2.6,5.3,8.5,10.8,16.6,31.8,46.9,58.9,74.9,105.3,121.3,142.8,121.9,143.4,149.4,152.6
Portugal,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.2,0.4,0.9,1.3,1.8,2.7,3.8,5.2,8.5,18.3,30,41.1,58.2,76.2,91.7,91,101.3,117.9,118.1,112.5,120.2,117.3,120.2,129.7,116.3,124.6
Romania,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,3.1,13.8,26.1,44.3,46.1,68.5,63.5,71,60.2,64.3,65.7,61.9
Slovakia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0
Slovenia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Spain,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,1.1,1.2,1.9,2.9,3.9,7.9,14.4,29.2,50.3,71.5,98.2,126.1,162.9,218.3,238.6,280.6,333.3,380.9,436.5,421.4,488.3,547.2,507.3,478.2,471.4,470.7,484.8,503.8,533.7,587.4
Sweden,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.6,0.8,1.1,1.5,2.2,3.3,3.8,4.9,5.1,6.4,7.1,8.8,9.8,10.1,14.6,20.2,25,35,60.4,70.7,96.6,109.6,157.7,149.2,168.7,158.3,188.3,260.2,257.2
Switzerland,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.4,0.7,0.9,0.9,1,1.1,1.1,1.3,1.2,1.4,1.4,1.4
Turkey,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.7,0.5,0.6,0.6,0.6,1.3,3.6,8.6,15,29.1,46.9,57.9,74.1,83.1,113,149.5,171.5,190,206.2,234.7,293.3
Ukraine,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.3,0.3,0.4,0.4,0.5,0.5,0.4,0.5,0.9,2.8,6.3,11,10.5,9.2,9.4,11.3,19.2,30.9,36.8
United Kingdom,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,2.3,3.7,4.2,5.2,7.1,9.3,9,10.1,10.2,13.2,13.4,20.1,30,43.4,53.7,71.8,93.3,102.8,158.5,195.9,278.6,311.7,390.5,358.1,475.6,542,605.4,712.6,607.2
Azerbaijan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.8,1,0.9,0.9
Belarus,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,0.7,0.9,0.9,1.6,1.7,1.7
Kazakhstan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.3,2.7,3.3,3.7,6.7,9.7,15.8
Russian Federation,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0,0.9,1.4,1.4,1.3,2.3,3,10.8,24.3
Turkmenistan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
Iran,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.3,0.3,0.5,0.7,1.3,1.4,2,2.3,1.7,2.1,2.8,2.1,2,1.4,1.5,3,7.1,6.9,10.6,10.7
Iraq,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0
Kuwait,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0
Oman,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,1
Qatar,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saudi Arabia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
United Arab Emirates,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.1,0.1,0.1,0.1
Egypt,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,1.9,2.2,3,5.2,5.3,6.2,6.7,9.4,10.4,14.1,14.8,13.2,15.5,10,18.4,23.1,20.2,28.5,47.2,64.7,71.9
Morocco,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,2.2,2,2.1,2.1,2.1,1.9,2.8,3,3.9,6.6,6.9,7.2,11.9,18.8,24.4,28.9,29.1,36.6,44.6,43.4,48.1
South Africa,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.4,10.4,29.8,40.6,56.2,61.1,63.4,66.1,77.1
Australia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.2,0.5,1.4,3,5.6,7.4,8.2,13.4,22.1,29,35,44.6,49.8,63.9,76.3,90.8,95.4,114.7,125.7,126.6,154.9,184.8,213.7,252.4
Bangladesh,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0
China,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.4,2.3,4.1,6.6,1,2.1,3.8,5,6.3,7.6,8.8,10.4,13.3,20.1,38,55.8,132.5,277.6,493.6,735.9,1017.2,1356.6,1558.1,1799.3,2321.3,2918.3,3484.1,3846.1,4410.6,6175.8
China Hong Kong SAR,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.2,0.9,1,2,5.3,9.4,10.5,11.5,15.4,16.8,22.1,21.9,27.2,54.2,61.8,95.6,118.9,145.5,163.6,194.4,237.9,270.8,294.4,326.3,317.4,418.8,504.2,574.4,600.8,571.3,641.5
Indonesia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1.8,4.6,4.5,4.1
Japan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,1.2,2.7,4.3,8.7,14.9,19.7,21.9,27.9,29.8,34.5,39.2,44.3,46.7,50.4,48.9,50.6,51.5,55.8,61.4,64,73.9,77.7
Malaysia,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,1.3,1.5,1.6,1.5,3.8,6.3,6.4,9.5,10.7,14.8,16.4,19.4,20.5,19.8,21.6,22.9,22.6,20,19.7,21.4,21.8,24.9
Pakistan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.5,3.1,5.8,8.8,16.9,27,29.9,25.8,32.3
Philippines,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.6,0.6,0.6,0.6,0.9,0.7,0.6,1.5,7.3,9.4,10.5,11,9.9,9.7,11.7
Singapore,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Korea,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.1,0.2,0.3,0.5,1.3,2.4,3.8,4.4,6.9,8.2,8.6,9,11.3,11.2,13,16.2,20.8,23.5,25.4,29.8,29.8
Sri Lanka,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.9,1.4,2.3,2.7,3.3,3.3,3.5,3.1,3.3,4.6,6.4
Taiwan,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.3,0.9,2.8,4.5,6,7.9,10.3,14.8,14,16.1,14.6,14.8,14,16.5,16.3,18,21.8,21.1
Thailand,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3.4,3.9,3.2,3.3,10.6,15.6,34.8,34.8,34.6
Vietnam,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0.4,0.4,0.7,0.7,1.7,1.9,3.4,4.6,6.9,10.2,22.5
World,wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.3,0.5,0.7,1.5,2.1,3.5,28.2,38.7,43.5,50.4,60.7,75.8,87.9,98,127.9,169.5,225.8,334.3,405.9,550,660.7,888.3,1078.7,1367.5,1745.8,2239.8,2782.8,3461.5,4373.5,5236.5,6235.3,6884,8059.6,9272.1,10925.7,12096.1,13480.3,15093.7,17539.5
Canada,geothermal,0,0,0,0,0,0,0,0,0,0,0,8.1,12.3,13,15.5,14.9,21.8,24.6,24,26.9,19.3,21.4,26.6,28.6,40,45.4,45.8,51.3,55.4,65.9,82,86.5,93.9,103.3,102.8,102.5,111.2,115.4,108.2,112.7,105.2,102.7,103.3,91.7,102.8,118.3,117.4,125.4,126.8,112.6,114.8,130.5,124.7,121.1,118.5,107.9,111.4
